"election_year","State","Date","Candidate","party","days_till_election","id","value"
"2012","PA",2012-09-18,"Romney","R",49,15157,41
"2012","PA",2012-09-19,"Obama","D",48,15232,51
"2012","PA",2012-09-19,"Romney","R",48,15232,39
"2012","PA",2012-09-20,"Obama","D",47,15264,47.5
"2012","PA",2012-09-20,"Romney","R",47,15264,42.5
"2012","PA",2012-09-23,"Obama","D",44,15323,52
"2012","PA",2012-09-23,"Romney","R",44,15323,43
"2012","PA",2012-09-24,"Obama","D",43,15315,54
"2012","PA",2012-09-24,"Romney","R",43,15315,42
"2012","PA",2012-09-26,"Obama","D",41,15384,49
"2012","PA",2012-09-26,"Romney","R",41,15384,42
"2012","PA",2012-10-05,"Obama","D",32,15617,43
"2012","PA",2012-10-05,"Romney","R",32,15617,40
"2012","PA",2012-10-06,"Obama","D",31,15599,47
"2012","PA",2012-10-06,"Romney","R",31,15599,45
"2012","PA",2012-10-08,"Obama","D",29,15692,48.5
"2012","PA",2012-10-08,"Romney","R",29,15692,43.5
"2012","PA",2012-10-09,"Obama","D",28,15654,51
"2012","PA",2012-10-09,"Romney","R",28,15654,46
"2012","PA",2012-10-11,"Obama","D",26,15858,51
"2012","PA",2012-10-11,"Romney","R",26,15858,44
"2012","PA",2012-10-13,"Obama","D",24,15940,45
"2012","PA",2012-10-13,"Romney","R",24,15940,49
"2012","PA",2012-10-14,"Obama","D",23,15800,50
"2012","PA",2012-10-14,"Romney","R",23,15800,45
"2012","PA",2012-10-15,"Obama","D",22,16029,48
"2012","PA",2012-10-15,"Romney","R",22,16029,44
"2012","PA",2012-10-20,"Obama","D",17,16018,52
"2012","PA",2012-10-20,"Romney","R",17,16018,42
"2012","PA",2012-10-21,"Obama","D",16,16015,49
"2012","PA",2012-10-21,"Romney","R",16,16015,45.3333333333333
"2012","PA",2012-10-24,"Obama","D",13,16155,51
"2012","PA",2012-10-24,"Romney","R",13,16155,46
"2012","PA",2012-10-25,"Obama","D",12,16212,49
"2012","PA",2012-10-25,"Romney","R",12,16212,43
"2012","PA",2012-10-28,"Obama","D",9,16348,49
"2012","PA",2012-10-28,"Romney","R",9,16348,45
"2012","PA",2012-10-30,"Obama","D",7,16604,49
"2012","PA",2012-10-30,"Romney","R",7,16604,46
"2012","PA",2012-10-31,"Obama","D",6,16537,47
"2012","PA",2012-10-31,"Romney","R",6,16537,47
"2012","PA",2012-11-03,"Obama","D",3,16529,51
"2012","PA",2012-11-03,"Romney","R",3,16529,45.3333333333333
"2012","PA",2012-11-04,"Obama","D",2,16628,50
"2012","PA",2012-11-04,"Romney","R",2,16628,46.5
"2012","RI",2012-09-29,"Obama","D",38,15495,57
"2012","RI",2012-09-29,"Romney","R",38,15495,33
"2012","RI",2012-10-05,"Obama","D",32,15672,58
"2012","RI",2012-10-05,"Romney","R",32,15672,32
"2012","RI",2012-10-27,"Obama","D",10,16411,54
"2012","RI",2012-10-27,"Romney","R",10,16411,33
"2012","SC",2011-10-13,"Obama","D",390,12566,40
"2012","SC",2011-10-13,"Romney","R",390,12566,46
"2012","SC",2011-12-06,"Obama","D",336,12565,45
"2012","SC",2011-12-06,"Romney","R",336,12565,42
"2012","SC",2012-01-13,"Obama","D",298,12475,40
"2012","SC",2012-01-13,"Romney","R",298,12475,46
"2012","SD",2012-02-17,"Obama","D",263,13456,35
"2012","SD",2012-02-17,"Romney","R",263,13456,44
"2012","SD",2012-07-23,"Obama","D",106,14558,43
"2012","SD",2012-07-23,"Romney","R",106,14558,49
"2012","SD",2012-09-06,"Obama","D",61,15249,39
"2012","SD",2012-09-06,"Romney","R",61,15249,54
"2012","SD",2012-10-05,"Obama","D",32,15753,41
"2012","SD",2012-10-05,"Romney","R",32,15753,52
"2012","SD",2012-10-31,"Obama","D",6,16499,42
"2012","SD",2012-10-31,"Romney","R",6,16499,50
"2012","SD",2012-11-04,"Obama","D",2,16663,41
"2012","SD",2012-11-04,"Romney","R",2,16663,53
"2012","TN",2011-10-14,"Obama","D",389,12578,29
"2012","TN",2011-10-14,"Romney","R",389,12578,44
"2012","TN",2012-02-22,"Obama","D",258,13125,39
"2012","TN",2012-02-22,"Romney","R",258,13125,42
"2012","TN",2012-02-25,"Obama","D",255,13087,41
"2012","TN",2012-02-25,"Romney","R",255,13087,47
"2012","TN",2012-05-09,"Obama","D",181,13845,40
"2012","TN",2012-05-09,"Romney","R",181,13845,47
"2012","TN",2012-09-14,"Obama","D",53,15226,42
"2012","TN",2012-09-14,"Romney","R",53,15226,50
"2012","TN",2012-10-11,"Obama","D",26,15871,43
"2012","TN",2012-10-11,"Romney","R",26,15871,52
"2012","TN",2012-10-21,"Obama","D",16,16330,34
"2012","TN",2012-10-21,"Romney","R",16,16330,59
"2012","TN",2012-11-03,"Obama","D",3,16594,42
"2012","TN",2012-11-03,"Romney","R",3,16594,53
"2012","TX",2011-10-26,"Obama","D",377,12626,34
"2012","TX",2011-10-26,"Romney","R",377,12626,36
"2012","TX",2012-01-15,"Obama","D",296,12647,42
"2012","TX",2012-01-15,"Romney","R",296,12647,49
"2012","TX",2012-02-15,"Obama","D",265,13457,36
"2012","TX",2012-02-15,"Romney","R",265,13457,49
"2012","TX",2012-04-22,"Obama","D",198,13603,43
"2012","TX",2012-04-22,"Romney","R",198,13603,50
"2012","TX",2012-05-13,"Obama","D",177,13863,35
"2012","TX",2012-05-13,"Romney","R",177,13863,55
"2012","TX",2012-09-11,"Obama","D",56,14990,40
"2012","TX",2012-09-11,"Romney","R",56,14990,55
"2012","TX",2012-09-14,"Obama","D",53,15231,41
"2012","TX",2012-09-14,"Romney","R",53,15231,53
"2012","TX",2012-09-26,"Obama","D",41,15488,39
"2012","TX",2012-09-26,"Romney","R",41,15488,58
"2012","TX",2012-10-11,"Obama","D",26,15872,41
"2012","TX",2012-10-11,"Romney","R",26,15872,55
"2012","TX",2012-10-21,"Obama","D",16,16331,39
"2012","TX",2012-10-21,"Romney","R",16,16331,55
"2012","TX",2012-11-03,"Obama","D",3,16596,38
"2012","TX",2012-11-03,"Romney","R",3,16596,57
"2012","UT",2012-06-21,"Obama","D",138,14175,26
"2012","UT",2012-06-21,"Romney","R",138,14175,68
"2012","UT",2012-10-13,"Obama","D",24,16144,20
"2012","UT",2012-10-13,"Romney","R",24,16144,71
"2012","UT",2012-10-31,"Obama","D",6,16630,25
"2012","UT",2012-10-31,"Romney","R",6,16630,70
"2012","UT",2012-11-01,"Obama","D",5,16509,26
"2012","UT",2012-11-01,"Romney","R",5,16509,69
"2012","VA",2010-11-13,"Obama","D",724,10634,48
"2012","VA",2010-11-13,"Romney","R",724,10634,43
"2012","VA",2011-02-27,"Obama","D",618,11015,48
"2012","VA",2011-02-27,"Romney","R",618,11015,42
"2012","VA",2011-05-04,"Obama","D",552,11312,50
"2012","VA",2011-05-04,"Romney","R",552,11312,44
"2012","VA",2011-05-08,"Obama","D",548,11318,51
"2012","VA",2011-05-08,"Romney","R",548,11318,40
"2012","VA",2011-10-08,"Obama","D",395,11984,42
"2012","VA",2011-10-08,"Romney","R",395,11984,46
"2012","VA",2011-10-09,"Obama","D",394,11953,47
"2012","VA",2011-10-09,"Romney","R",394,11953,42
"2012","VA",2011-12-13,"Obama","D",329,12284,48
"2012","VA",2011-12-13,"Romney","R",329,12284,42
"2012","VA",2011-12-19,"Obama","D",323,12327,42
"2012","VA",2011-12-19,"Romney","R",323,12327,44
"2012","VA",2012-01-18,"Obama","D",293,12872,45
"2012","VA",2012-01-18,"Romney","R",293,12872,44
"2012","VA",2012-02-06,"Obama","D",274,12745,47
"2012","VA",2012-02-06,"Romney","R",274,12745,43
"2012","VA",2012-02-13,"Obama","D",267,13153,43
"2012","VA",2012-02-13,"Romney","R",267,13153,46
"2012","VA",2012-02-21,"Obama","D",259,13152,49
"2012","VA",2012-02-21,"Romney","R",259,13152,43
"2012","VA",2012-02-26,"Obama","D",254,13080,42
"2012","VA",2012-02-26,"Romney","R",254,13080,43
"2012","VA",2012-03-02,"Obama","D",249,13121,52
"2012","VA",2012-03-02,"Romney","R",249,13121,35
"2012","VA",2012-03-18,"Obama","D",233,13274,50
"2012","VA",2012-03-18,"Romney","R",233,13274,42
"2012","VA",2012-03-20,"Obama","D",231,13295,51
"2012","VA",2012-03-20,"Romney","R",231,13295,42
"2012","VA",2012-04-05,"Obama","D",215,13494,40
"2012","VA",2012-04-05,"Romney","R",215,13494,46
"2012","VA",2012-04-23,"Obama","D",197,13612,46
"2012","VA",2012-04-23,"Romney","R",197,13612,45.5
"2012","VA",2012-04-29,"Obama","D",191,13657,51
"2012","VA",2012-04-29,"Romney","R",191,13657,43
"2012","VA",2012-05-02,"Obama","D",188,13686,51
"2012","VA",2012-05-02,"Romney","R",188,13686,44
"2012","VA",2012-05-20,"Obama","D",170,13893,48
"2012","VA",2012-05-20,"Romney","R",170,13893,44
"2012","VA",2012-06-03,"Obama","D",156,14001,47
"2012","VA",2012-06-03,"Romney","R",156,14001,47
"2012","VA",2012-06-04,"Obama","D",155,14020,47
"2012","VA",2012-06-04,"Romney","R",155,14020,42
"2012","VA",2012-06-05,"Obama","D",154,14035,49
"2012","VA",2012-06-05,"Romney","R",154,14035,46
"2012","VA",2012-06-15,"Obama","D",144,14194,49
"2012","VA",2012-06-15,"Romney","R",144,14194,42
"2012","VA",2012-06-25,"Obama","D",134,14173,43
"2012","VA",2012-06-25,"Romney","R",134,14173,48
"2012","VA",2012-07-03,"Obama","D",126,14324,46
"2012","VA",2012-07-03,"Romney","R",126,14324,43
"2012","VA",2012-07-08,"Obama","D",121,14286,50
"2012","VA",2012-07-08,"Romney","R",121,14286,42
"2012","VA",2012-07-13,"Obama","D",116,14356,46
"2012","VA",2012-07-13,"Romney","R",116,14356,44
"2012","VA",2012-07-16,"Obama","D",113,14383,44
"2012","VA",2012-07-16,"Romney","R",113,14383,44
"2012","VA",2012-07-17,"Obama","D",112,14375,47
"2012","VA",2012-07-17,"Romney","R",112,14375,46
"2012","VA",2012-08-06,"Obama","D",92,14585,49
"2012","VA",2012-08-06,"Romney","R",92,14585,45
"2012","VA",2012-08-07,"Obama","D",91,14594,48
"2012","VA",2012-08-07,"Romney","R",91,14594,46
"2012","VA",2012-08-14,"Obama","D",84,14666,45
"2012","VA",2012-08-14,"Romney","R",84,14666,48
"2012","VA",2012-08-19,"Obama","D",79,14717,50
"2012","VA",2012-08-19,"Romney","R",79,14717,45
"2012","VA",2012-08-23,"Obama","D",75,14789,47
"2012","VA",2012-08-23,"Romney","R",75,14789,47
"2012","VA",2012-09-09,"Obama","D",58,14971,44
"2012","VA",2012-09-09,"Romney","R",58,14971,49
"2012","VA",2012-09-11,"Obama","D",56,15029,49
"2012","VA",2012-09-11,"Romney","R",56,15029,44
"2012","VA",2012-09-13,"Obama","D",54,15044,49
"2012","VA",2012-09-13,"Romney","R",54,15044,48
"2012","VA",2012-09-14,"Obama","D",53,15164,48
"2012","VA",2012-09-14,"Romney","R",53,15164,44
"2012","VA",2012-09-16,"Obama","D",51,15072,51.5
"2012","VA",2012-09-16,"Romney","R",51,15072,45
"2012","VA",2012-09-17,"Obama","D",50,15119,49.5
"2012","VA",2012-09-17,"Romney","R",50,15119,46
"2012","VA",2012-09-18,"Obama","D",49,15148,49
"2012","VA",2012-09-18,"Romney","R",49,15148,42
"2012","VA",2012-09-19,"Obama","D",48,15202,47.5
"2012","VA",2012-09-19,"Romney","R",48,15202,43
"2012","VA",2012-09-26,"Obama","D",41,15367,46
"2012","VA",2012-09-26,"Romney","R",41,15367,44
"2012","VA",2012-09-27,"Obama","D",40,15387,49
"2012","VA",2012-09-27,"Romney","R",40,15387,47
"2012","VA",2012-09-28,"Obama","D",39,15466,47
"2012","VA",2012-09-28,"Romney","R",39,15466,39
"2012","VA",2012-10-01,"Obama","D",36,15483,48
"2012","VA",2012-10-01,"Romney","R",36,15483,46.5
"2012","VA",2012-10-04,"Obama","D",33,15540,46.5
"2012","VA",2012-10-04,"Romney","R",33,15540,48.5
"2012","VA",2012-10-07,"Obama","D",30,15579,50
"2012","VA",2012-10-07,"Romney","R",30,15579,47
"2012","VA",2012-10-08,"Obama","D",29,15724,48
"2012","VA",2012-10-08,"Romney","R",29,15724,48
"2012","VA",2012-10-09,"Obama","D",28,15679,47.3333333333333
"2012","VA",2012-10-09,"Romney","R",28,15679,48.3333333333333
"2012","VA",2012-10-11,"Obama","D",26,15745,46.5
"2012","VA",2012-10-11,"Romney","R",26,15745,47
"2012","VA",2012-10-14,"Obama","D",23,15784,47
"2012","VA",2012-10-14,"Romney","R",23,15784,48
"2012","VA",2012-10-15,"Obama","D",22,16030,47
"2012","VA",2012-10-15,"Romney","R",22,16030,46
"2012","VA",2012-10-16,"Obama","D",21,15923,49
"2012","VA",2012-10-16,"Romney","R",21,15923,48
"2012","VA",2012-10-17,"Obama","D",20,16108,50
"2012","VA",2012-10-17,"Romney","R",20,16108,43
"2012","VA",2012-10-18,"Obama","D",19,15972,47
"2012","VA",2012-10-18,"Romney","R",19,15972,50
"2012","VA",2012-10-19,"Obama","D",18,15980,49
"2012","VA",2012-10-19,"Romney","R",18,15980,47
"2012","VA",2012-10-20,"Obama","D",17,16042,47
"2012","VA",2012-10-20,"Romney","R",17,16042,49
"2012","VA",2012-10-21,"Obama","D",16,16097,46
"2012","VA",2012-10-21,"Romney","R",16,16097,45
"2012","VA",2012-10-24,"Obama","D",13,16132,47.6666666666667
"2012","VA",2012-10-24,"Romney","R",13,16132,47.3333333333333
"2012","VA",2012-10-25,"Obama","D",12,16207,47.5
"2012","VA",2012-10-25,"Romney","R",12,16207,47.5
"2012","VA",2012-10-26,"Obama","D",11,16229,47.6666666666667
"2012","VA",2012-10-26,"Romney","R",11,16229,48.3333333333333
"2012","VA",2012-10-27,"Obama","D",10,16264,49
"2012","VA",2012-10-27,"Romney","R",10,16264,46
"2012","VA",2012-10-28,"Obama","D",9,16351,49
"2012","VA",2012-10-28,"Romney","R",9,16351,47
"2012","VA",2012-10-30,"Obama","D",7,16403,48
"2012","VA",2012-10-30,"Romney","R",7,16403,48
"2012","VA",2012-10-31,"Obama","D",6,16391,49
"2012","VA",2012-10-31,"Romney","R",6,16391,46
"2012","VA",2012-11-01,"Obama","D",5,16474,49
"2012","VA",2012-11-01,"Romney","R",5,16474,48
"2012","VA",2012-11-02,"Obama","D",4,16478,48
"2012","VA",2012-11-02,"Romney","R",4,16478,45.6666666666667
"2012","VA",2012-11-03,"Obama","D",3,16578,48
"2012","VA",2012-11-03,"Romney","R",3,16578,46
"2012","VA",2012-11-04,"Obama","D",2,16608,50.3333333333333
"2012","VA",2012-11-04,"Romney","R",2,16608,47
"2012","VA",2012-11-05,"Obama","D",1,16664,48
"2012","VA",2012-11-05,"Romney","R",1,16664,46
"2012","VT",2012-02-22,"Obama","D",258,13458,58
"2012","VT",2012-02-22,"Romney","R",258,13458,33
"2012","VT",2012-08-21,"Obama","D",77,14755,62
"2012","VT",2012-08-21,"Romney","R",77,14755,25
"2012","WA",2011-10-30,"Obama","D",373,12568,50
"2012","WA",2011-10-30,"Romney","R",373,12568,41
"2012","WA",2011-11-23,"Obama","D",349,12567,49
"2012","WA",2011-11-23,"Romney","R",349,12567,41
"2012","WA",2012-01-16,"Obama","D",295,13154,50
"2012","WA",2012-01-16,"Romney","R",295,13154,39
"2012","WA",2012-02-09,"Obama","D",271,13155,49
"2012","WA",2012-02-09,"Romney","R",271,13155,38
"2012","WA",2012-02-15,"Obama","D",265,13459,50
"2012","WA",2012-02-15,"Romney","R",265,13459,39
"2012","WA",2012-02-19,"Obama","D",261,13025,53
"2012","WA",2012-02-19,"Romney","R",261,13025,38
"2012","WA",2012-05-09,"Obama","D",181,13766,50
"2012","WA",2012-05-09,"Romney","R",181,13766,36
"2012","WA",2012-06-16,"Obama","D",143,14123,49
"2012","WA",2012-06-16,"Romney","R",143,14123,41
"2012","WA",2012-06-17,"Obama","D",142,14134,54
"2012","WA",2012-06-17,"Romney","R",142,14134,41
"2012","WA",2012-07-18,"Obama","D",111,14404,46
"2012","WA",2012-07-18,"Romney","R",111,14404,37
"2012","WA",2012-08-02,"Obama","D",96,14569,54
"2012","WA",2012-08-02,"Romney","R",96,14569,37
"2012","WA",2012-08-07,"Obama","D",91,15428,46
"2012","WA",2012-08-07,"Romney","R",91,15428,36
"2012","WA",2012-09-09,"Obama","D",58,14955,54
"2012","WA",2012-09-09,"Romney","R",58,14955,38
"2012","WA",2012-09-12,"Obama","D",55,15051,53
"2012","WA",2012-09-12,"Romney","R",55,15051,36
"2012","WA",2012-09-14,"Obama","D",53,15212,53
"2012","WA",2012-09-14,"Romney","R",53,15212,39
"2012","WA",2012-09-22,"Obama","D",45,15356,56
"2012","WA",2012-09-22,"Romney","R",45,15356,39
"2012","WA",2012-09-26,"Obama","D",41,15412,52
"2012","WA",2012-09-26,"Romney","R",41,15412,41
"2012","WA",2012-09-30,"Obama","D",37,15506,56
"2012","WA",2012-09-30,"Romney","R",37,15506,36
"2012","WA",2012-10-11,"Obama","D",26,15847,56
"2012","WA",2012-10-11,"Romney","R",26,15847,39
"2012","WA",2012-10-14,"Obama","D",23,15834,54.5
"2012","WA",2012-10-14,"Romney","R",23,15834,41
"2012","WA",2012-10-16,"Obama","D",21,15913,51
"2012","WA",2012-10-16,"Romney","R",21,15913,44
"2012","WA",2012-10-20,"Obama","D",17,16051,52
"2012","WA",2012-10-20,"Romney","R",17,16051,39
"2012","WA",2012-10-31,"Obama","D",6,16415,55.5
"2012","WA",2012-10-31,"Romney","R",6,16415,38
"2012","WA",2012-11-03,"Obama","D",3,16521,53.5
"2012","WA",2012-11-03,"Romney","R",3,16521,43
"2012","WI",2011-05-22,"Obama","D",534,11388,51
"2012","WI",2011-05-22,"Romney","R",534,11388,39
"2012","WI",2011-10-23,"Obama","D",380,12555,46
"2012","WI",2011-10-23,"Romney","R",380,12555,43
"2012","WI",2011-10-26,"Obama","D",377,12553,45.5
"2012","WI",2011-10-26,"Romney","R",377,12553,38
"2012","WI",2012-01-22,"Obama","D",289,12632,48
"2012","WI",2012-01-22,"Romney","R",289,12632,40
"2012","WI",2012-02-19,"Obama","D",261,13156,53
"2012","WI",2012-02-19,"Romney","R",261,13156,38
"2012","WI",2012-02-26,"Obama","D",254,13389,53
"2012","WI",2012-02-26,"Romney","R",254,13389,39
"2012","WI",2012-02-27,"Obama","D",253,13079,47
"2012","WI",2012-02-27,"Romney","R",253,13079,42
"2012","WI",2012-03-25,"Obama","D",226,13348,48
"2012","WI",2012-03-25,"Romney","R",226,13348,43
"2012","WI",2012-03-27,"Obama","D",224,13375,52
"2012","WI",2012-03-27,"Romney","R",224,13375,38
"2012","WI",2012-04-15,"Obama","D",205,13535,50
"2012","WI",2012-04-15,"Romney","R",205,13535,44
"2012","WI",2012-04-29,"Obama","D",191,13671,51
"2012","WI",2012-04-29,"Romney","R",191,13671,42
"2012","WI",2012-05-09,"Obama","D",181,13765,49
"2012","WI",2012-05-09,"Romney","R",181,13765,45
"2012","WI",2012-05-12,"Obama","D",178,13815,46
"2012","WI",2012-05-12,"Romney","R",178,13815,46
"2012","WI",2012-05-13,"Obama","D",177,13807,47
"2012","WI",2012-05-13,"Romney","R",177,13807,46
"2012","WI",2012-05-20,"Obama","D",170,13888,46
"2012","WI",2012-05-20,"Romney","R",170,13888,36
"2012","WI",2012-05-22,"Obama","D",168,13890,49
"2012","WI",2012-05-22,"Romney","R",168,13890,43
"2012","WI",2012-05-26,"Obama","D",164,13954,51
"2012","WI",2012-05-26,"Romney","R",164,13954,43
"2012","WI",2012-06-03,"Obama","D",156,14024,48
"2012","WI",2012-06-03,"Romney","R",156,14024,43
"2012","WI",2012-06-12,"Obama","D",147,14083,44
"2012","WI",2012-06-12,"Romney","R",147,14083,47
"2012","WI",2012-06-16,"Obama","D",143,14140,49
"2012","WI",2012-06-16,"Romney","R",143,14140,43
"2012","WI",2012-07-08,"Obama","D",121,14298,50.5
"2012","WI",2012-07-08,"Romney","R",121,14298,43.5
"2012","WI",2012-07-18,"Obama","D",111,14386,49
"2012","WI",2012-07-18,"Romney","R",111,14386,42
"2012","WI",2012-07-25,"Obama","D",104,14477,49
"2012","WI",2012-07-25,"Romney","R",104,14477,46
"2012","WI",2012-08-05,"Obama","D",93,14599,50
"2012","WI",2012-08-05,"Romney","R",93,14599,45
"2012","WI",2012-08-06,"Obama","D",92,14586,51
"2012","WI",2012-08-06,"Romney","R",92,14586,45
"2012","WI",2012-08-14,"Obama","D",84,14681,49
"2012","WI",2012-08-14,"Romney","R",84,14681,45
"2012","WI",2012-08-15,"Obama","D",83,14672,47
"2012","WI",2012-08-15,"Romney","R",83,14672,48
"2012","WI",2012-08-19,"Obama","D",79,14711,48
"2012","WI",2012-08-19,"Romney","R",79,14711,47
"2012","WI",2012-08-21,"Obama","D",77,14740,49
"2012","WI",2012-08-21,"Romney","R",77,14740,47
"2012","WI",2012-09-13,"Obama","D",54,15084,49
"2012","WI",2012-09-13,"Romney","R",54,15084,48
"2012","WI",2012-09-14,"Obama","D",53,15165,48
"2012","WI",2012-09-14,"Romney","R",53,15165,47
"2012","WI",2012-09-16,"Obama","D",51,15139,54
"2012","WI",2012-09-16,"Romney","R",51,15139,40
"2012","WI",2012-09-17,"Obama","D",50,15118,50
"2012","WI",2012-09-17,"Romney","R",50,15118,45.5
"2012","WI",2012-09-18,"Obama","D",49,15192,50
"2012","WI",2012-09-18,"Romney","R",49,15192,45
"2012","WI",2012-09-19,"Obama","D",48,15168,52
"2012","WI",2012-09-19,"Romney","R",48,15168,45
"2012","WI",2012-09-23,"Obama","D",44,15258,53
"2012","WI",2012-09-23,"Romney","R",44,15258,41
"2012","WI",2012-09-30,"Obama","D",37,15492,51
"2012","WI",2012-09-30,"Romney","R",37,15492,40.5
"2012","WI",2012-10-01,"Obama","D",36,15725,51
"2012","WI",2012-10-01,"Romney","R",36,15725,44
"2012","WI",2012-10-06,"Obama","D",31,15566,49
"2012","WI",2012-10-06,"Romney","R",31,15566,47
"2012","WI",2012-10-08,"Obama","D",29,15721,50
"2012","WI",2012-10-08,"Romney","R",29,15721,46
"2012","WI",2012-10-09,"Obama","D",28,15660,50.5
"2012","WI",2012-10-09,"Romney","R",28,15660,48
"2012","WI",2012-10-11,"Obama","D",26,15850,51
"2012","WI",2012-10-11,"Romney","R",26,15850,47
"2012","WI",2012-10-14,"Obama","D",23,15886,49
"2012","WI",2012-10-14,"Romney","R",23,15886,48
"2012","WI",2012-10-15,"Obama","D",22,16079,50
"2012","WI",2012-10-15,"Romney","R",22,16079,47
"2012","WI",2012-10-17,"Obama","D",20,15938,49.5
"2012","WI",2012-10-17,"Romney","R",20,15938,45.5
"2012","WI",2012-10-18,"Obama","D",19,15960,48.5
"2012","WI",2012-10-18,"Romney","R",19,15960,46
"2012","WI",2012-10-20,"Obama","D",17,16021,51
"2012","WI",2012-10-20,"Romney","R",17,16021,46
"2012","WI",2012-10-24,"Obama","D",13,16159,51
"2012","WI",2012-10-24,"Romney","R",13,16159,45
"2012","WI",2012-10-25,"Obama","D",12,16185,48.5
"2012","WI",2012-10-25,"Romney","R",12,16185,46
"2012","WI",2012-10-28,"Obama","D",9,16383,51
"2012","WI",2012-10-28,"Romney","R",9,16383,43
"2012","WI",2012-10-29,"Obama","D",8,16397,50
"2012","WI",2012-10-29,"Romney","R",8,16397,46
"2012","WI",2012-10-30,"Obama","D",7,16352,50
"2012","WI",2012-10-30,"Romney","R",7,16352,47
"2012","WI",2012-10-31,"Obama","D",6,16431,49
"2012","WI",2012-10-31,"Romney","R",6,16431,47
"2012","WI",2012-11-01,"Obama","D",5,16473,52
"2012","WI",2012-11-01,"Romney","R",5,16473,45
"2012","WI",2012-11-02,"Obama","D",4,16503,48
"2012","WI",2012-11-02,"Romney","R",4,16503,42
"2012","WI",2012-11-03,"Obama","D",3,16530,51.3333333333333
"2012","WI",2012-11-03,"Romney","R",3,16530,46.6666666666667
"2012","WV",2011-01-23,"Obama","D",653,15043,37
"2012","WV",2011-01-23,"Romney","R",653,15043,50
"2012","WV",2011-09-04,"Obama","D",429,15042,37
"2012","WV",2011-09-04,"Romney","R",429,15042,49
"2012","WV",2011-10-02,"Obama","D",401,12592,33
"2012","WV",2011-10-02,"Romney","R",401,12592,54
"2016","AZ",2015-12-09,"Clinton","D",335,23359,42
"2016","AZ",2015-12-09,"Trump","R",335,23359,44
"2016","AZ",2016-03-11,"Clinton","D",242,24105,38
"2016","AZ",2016-03-11,"Trump","R",242,24105,38
"2016","AZ",2016-04-11,"Clinton","D",211,24357,42
"2016","AZ",2016-04-11,"Trump","R",211,24357,35
"2016","AZ",2016-05-15,"Clinton","D",177,24504,38
"2016","AZ",2016-05-15,"Trump","R",177,24504,40
"2016","AZ",2016-06-20,"Clinton","D",141,24751,45
"2016","AZ",2016-06-20,"Trump","R",141,24751,45
